author_id,slot_no,score
715,19,0.001055155547873776015292460834816125209829421234765543855941300228732
715,20,-0.000003820830962382350870635027082952212050348210935690586201414662546
715,21,0.001001175685960722295641196887164327006784409523561330419753498195465182
715,22,-0.100003027173277394764962441083794958701959189685242711364254681870364
715,24,-0.0000024683087414000463190861245843012226767573687750348908037567304206098719182802023274416
715,25,0.005528984051223830716525422900880881437238229980237440871825766576312
715,26,-0.0989987158740982213951050061710603858953250022622907706889155999930225096549487042132274720
715,27,-0.0979782525519608236759478804700435912043207855923858000252679893496395145841827198449166682320
715,28,0.0020181825555862639348985102551375236915822701422319756058307143680264116638223628438461475131648
715,29,0.0022742721696832099157154309035294176847020504115036242659375348164749894024346640637786796875
715,30,-0.0989514409687112419274085467680099497871907955881675977287704212842429350707948441270652640000
715,31,-0.0947378707411549606392499478356747454551308933722777305819214876854207985457592775677936435200
715,32,-0.1959292881178937451650279670179537360833926118273659176231078719611309400440897582119015252072
715,33,-0.094769005828465672349375867477666729667980011479859610893645624138069439649515849901667090457184250380214805858042864056313500951117824
715,34,0.00609247563811842674082078215083559386519541020988875532862060287151152
715,35,-0.1958854176944419381406757098698184243535774500018015220771546267622063143774708791598913072500
715,36,0.0073241700058913807660595449807097422050299328377048235027360183966015070185592476678142921875
715,37,0.00936019653569300011957753104929715724478191844060853400658862902420642
715,38,-0.29386542949895534283632844029807802278390625513236272887979185849240440
715,39,0.01029521086871704577024579890620840640479629955035353367668268041668995125
715,40,-0.13563369100809620725596875982327266525415331429286915420739246200315521
715,41,0.02975923058574020775842390166597194050555141190164694681149929503339392
715,42,-0.1565532799551196847959272956630336351532427184442415191961318224928677550885496410261199850083
715,43,-1.16658858966840728712881540481453719950003247974359887743259436002082481125
715,44,-0.4754211362965878691621298597596021100974907366645069548942819371560438994556768516674327389888
715,45,-0.6259325367837679475129116315013853654068323200176199553759043226942322976162015885159418591104
715,46,-1.36476929855346945671954443505667850430246439004740486402589963341967925
715,47,-1.3537117085645377345006603988272180611096015987231521751589233302656
715,48,-0.65011580766858605754966807957796497889807321665308519193084279794876625
715,49,-1.04521079866418530908317652569936848006353687403586993235573182390580760
715,50,-0.87101197216751055150768045961621500683220635857292707665220701307356718
715,51,-0.300000970040551089759688742597740750537887987667511566436861977277250
715,54,-0.100003741923749221079435296751549085051934627
715,57,-0.0979419620687312886813555064940641274912123523
715,58,-0.100000112245207351248245975025875309495760644310744918461093451243748
715,59,-0.0978261300855471774889008720874463334337261828821950820435383298775786413142855232065881151
715,61,0.00203406246177507472800777464257352978805367325392660911239028072025792
715,62,-0.29224038247959742903599320360231220068163980861631861660652904977709856
715,63,-0.29439188222560937076216185011281375233856086203181141180320889792407414
715,64,-0.19897719674450134168559550256230221391819786891870927787272650803996926
715,65,-0.19867131079764630397505994899691971776104685322268779708650648571145280
715,66,-0.09831278469203750876713359325220256418207365269065361151872714935424410
715,67,-0.29690190174079132825663327779400749816484486608401100180344866153298016
715,68,-0.20000012016063368561647860730047486152083207322
809,8,0.0083326099871310091644432506836110807147915741153203457431280127576
809,9,0.1654912711811893093226561746349384347773401551517554553926478526500
809,10,-0.0749255889903449621597957570052818165590018553347531674810432300000
809,11,-0.0599283521190533723704191333443710971707058925239296671358320118350
809,12,0.0074182298810575308603561893256460527301047915069651809539149795328
809,13,-0.0940973690119734047621643707907585236987535497631613326331560363750
809,14,-0.0856575228596031763921113854509373653477901120964252758975591901132159690801338330078080
809,15,0.0102994683805765551872301437279202777939835188870718754745162996970
809,16,0.0721707962348696578682722672588613551982547485692120100907221648218
809,17,0.0129319530421690581626076345489343066678896245637370716637303171168
809,18,-0.2908487073296661903053152804006105560793901670226951592920077336317568
809,19,-0.290670897394970840019826104072251745930104739300248279120804386064548
809,20,-0.295797025349627087880802066631689447261182956395585811888978988312040
809,21,-0.090767767081295480419537797479560627809542670682809179605214710600324818
809,22,-0.091638350697162222972799515021364753503853336350385627054155673631324
809,23,0.0420950957562809876482933256662549594091137581920147564485944635511643124474018109929795072
809,24,0.0506476611373555902502060561465017133090057274600394366015836537332909435455630053303434078
809,25,-0.090546363389696998415572706941456182491655230835635594188092050862802
809,26,0.1588258469543576119955815587998261352893894035179067252510390543576027839670130960887449793
809,27,0.1460012813658897099002263453195588055662276294805332908842512100420833826837359423433164736815
809,28,-0.1650202260681440151121440037110113773848699562547783011381796975261709884099526305580686664136111
809,29,-0.3862697951758882739237917743867455481580663888097519757819352685281880033486289965153288515625
809,30,-0.0926716119615287609607524361314862937451177116636957371611943337044229080067113830504455682880
809,31,0.0094236503476626256583002109894146734619307805379250793828744560425874505542404108471220375552
809,32,-0.2886666356467632102793309353081428362581097669166885023261297092498649834532770082610075136472
809,33,0.007183946832020387085488909779217914678952884096225441296301618360810890712254985742967388565876821381399689874830548971615374630977536
809,34,0.08917260448412495382979758799717157939560546137632730318914038576732272
809,35,-0.0885289951040112925157134123240810007382092279203568563601069271793561242055220040599039587500
809,36,1.0549962026830336320765604038244017410811600705256302023330469032421172604152334583989257718750
809,37,-0.37883458111178847308919323898298395170158781450333012740439026798591678
809,38,-0.38452784967662953045125972179533485694530632668559432756213596551751400
809,39,-0.19392952035761072681335918409596070985118919401577260687781517086747402125
809,40,-0.19375721036382612972450979826581724710762414167878621975877651979948891
809,41,0.00616776940688218783974740734826589943284730305317692573681643698136192
809,42,0.0030518118678547681878732587947841018273541579837761786301737527779514722519428659773829713517
809,43,0.00099962488661526302826513846298485664809875120146022185555774754651593653
809,44,-0.1989948604188399438371153338315503655546445775532336689789190383658194108815072654277647819136
809,45,-0.1979542230120999151605222703511920762922252042609129885487963384320170846808865638387544825344
809,46,-0.09889854912228653574025446463499467772383224362766091462740497445596675
809,47,-0.1000013495793775287307333597569566407028129292165098670032769986816
809,48,-0.09680403182942612331205016628869894787864073576696674168944918775314375
809,49,-0.09382644772480834052474401438666343591661572123923784065545974677150620
809,50,-0.09686831157118922454396996368428683815781772210538007976168110373690768
963,17,1.2292082258071331892624293971442652368220829346854996503125038438099
963,18,-0.1754866414557557340773554334558210335370507753486008327371627528577242
963,19,-0.278952650235454360930622504383539510650047912248581681461252755719708
963,20,0.213125336004316684193084736955850594018887470776070741964790282558331
963,21,0.922801254603752381773692994627688110042362929043166121293159664858305182
963,22,-0.183262200102998949713675245875878559444351214466967982872215901123774
963,23,-0.1786373460420122077363463087160613472273367745855587442092734753540768142366652799365001728
963,24,0.2868895230648006909067471889437796860826634384438639503119201831975145894126197241132866991
963,25,-0.184977863246800961114118265549539351941509298913937998390649379278972
963,26,0.8208558409613487044896185193462704599207122065751670672985441731797471248448998320162790090
963,27,0.9175435215386445162574049456137594073073144743173074480235473085688285865490062786139960916815
963,28,-0.2799583506696834914520200029603406064390406936063975272640473787689622152919543744094960240016111
963,29,-0.1066201689566491121638968278667004466687144382207184860381421555728825242554618280096042890625
963,30,-0.2600817967274054828494328327388682099712467479784974528749960345929225735440475031425499035840
963,31,-0.9084278379060040779904427316732538787786422474354805543495616467594047334030274330816254537728
963,32,-0.4981939958880852828516326535592475333042329082899688628922227824237440047051700010895457920000
963,33,0.316134857431446325923387478748008228329985338538472687832472357450778048119155709909722071224022426323786763017847843104140856450351104
963,34,-1.44844354045437235172455403497056581583652337070266770835891168042807888
963,35,-1.1533977183982158137231875425592804784378692588773234276076088778663101187997262674197304447500
963,36,-0.8473355527454891333202100859801360537688359048001492410767950991422998868423913111431704421875
963,37,-1.35703543081004699420003665309792343913434868061865151162287209554876988
963,38,-0.77545599387789411066831922049183641237053504461690772771156252341611520
963,39,-0.47097834012285957314439899140045094472138088052224007242106960647107989150
963,40,-0.41201298136990675650191949909398563758386636961695577909550687398413252
963,41,-0.52870817737220678702047200395744053562771603074257252366382371969359488
963,42,-0.1012104373236725406810470171920975990260814182997399407001847635635465147538027007837880933797
963,43,-0.37375200231925560859737905255980248806630862327351957689404135555947276915
963,44,-0.3821703342691979808113338868325668294926417487502563525038545560552144248186991378008714486016
963,45,-0.4806201987950553268144784985821214433832382641946888285562040231473296112800908579922472269184
963,46,-0.37688495905559895734210871995167632097473927747716427390540232883076675
963,47,-1.0783597077892686300086750425366628304326307606867494420991147127296
963,48,-0.49042379331666181565422906673600298044940587822851461861989439469972625
963,49,-0.47463711778445496042264868565839002074057282914409823684176141824103110
963,50,-0.59289132679931179760319619931238989880710427017621675710931259796206118
963,51,-0.098820919275102301178026824752487522413144835565504307127822292839130
963,62,0.00101753607214035305546486336232718658316793967003179253212603075209784
963,63,-0.09886719223475969417398102032781255959697102867621163514881215841767914
963,65,-0.10000036043765722426707934213284207182671131846776040518912756847412480
